sim,year,cx,cy,cz,volume,mass
557,150,5050,2550,1317.2,1859360,26027531.69
557,200,5066.43,2550,1319.74,3021460,34490971.13
558,30,5050,2550,521.85,487480,5005804.806
558,40,5050,2550,566.68,1942570,8043751.263
558,50,5050,2550,569.4,2427600,11098340.36
558,60,5050,2550,571.32,2427600,14053937.57
558,80,5064.68,2550,565.42,4370170,19673967.69
558,100,5064.78,2550,553.35,4370170,25033320.95
558,120,5081.64,2550,550.13,6312740,30031673.02
558,150,5093.29,2550,536.86,7282800,37016307.22
558,200,5104.38,2550,521.39,9227820,48822034.18
559,150,5050,2550,859.91,1455090,10573131.72
559,200,5050,2550,899.37,2425150,14184667.11
560,20,5016.2,2550,840.2,4365270,41138026.71
560,30,4987.59,2516.19,561.93,13620040,95845658.02
560,40,4985.54,2481.58,507.78,22872360,155384936.4
560,50,5001.53,2418.55,480.43,35546840,216381211.2
560,60,5005.96,2315.98,378.68,63585920,272012354.9
560,80,5070.25,2250.78,293.44,100802360,370716126.6
560,100,5124.55,2241.37,282.17,128351510,463245274.7
560,120,5172.65,2242.56,290.77,148228660,546235885.8
560,150,5234.32,2244.41,311.39,173472990,658009933.7
560,200,5316.73,2247.08,344.81,204390130,835763941.7
562,60,5050,2550,398.13,974960,3655832.397
562,80,5050,2550,456.3,2434950,5174192.325
